,loan_amnt,installment,annual_inc,result,type
15786,2000,43.48,16000,0,椤哄钩鍘?
15787,8000,181.99,46800,0,鍗氶噹鍘?
15788,25000,473.25,85000,0,闆勫幙
15789,1500,46.31,71000,0,娑垮窞甯?
15790,5500,167.3,15085,0,瀹氬窞甯?
15791,9000,284.07,95000,0,瀹夊浗甯?
15792,12000,390.54,57000,0,楂樼搴楀競
15793,9000,207.05,39000,0,寮犲鍙ｅ競
15794,7000,212.93,120000,0,妗ヤ笢鍖?
15795,15000,508.96,36000,0,妗ヨタ鍖?
15796,14125,445.83,39000,0,瀹ｅ寲鍖?
15797,12800,294.47,48000,1,涓嬭姳鍥尯
15798,4125,133.09,60000,0,涓囧叏鍖?
15799,5000,163.67,42000,0,宕囩ぜ鍖?
15800,14000,311.36,75000,0,寮犲寳鍘?
15801,4000,92.02,45000,0,搴蜂繚鍘?
15802,4200,126.68,93000,0,娌芥簮鍘?
15803,5000,169.66,120000,0,灏氫箟鍘?
15804,4500,100.08,42000,0,钄氬幙
15805,7000,217.72,52000,0,闃冲師鍘?
15806,25975,697.18,57491,0,鎬€瀹夊幙
15807,11000,253.06,50400,0,鎬€鏉ュ幙
15808,12000,392.81,100000,0,娑块箍鍘?
15809,8000,204.85,36000,0,璧ゅ煄鍘?
15810,5000,163.67,75000,0,瀹氬叴鍘?
15811,4500,139.96,66000,0,鍞愬幙
15812,5600,132.61,30000,1,楂橀槼鍘?
15813,25000,811.03,210000,0,瀹瑰煄鍘?
15814,6000,161.05,165000,0,娑炴簮鍘?
15815,13475,351.71,27000,0,鏈涢兘鍘?
15816,9325,239.96,19200,0,瀹夋柊鍘?
15817,5600,123.14,65000,0,鏄撳幙
15818,35000,913.52,65000,1,鏇查槼鍘?
15819,11500,362.98,22188,0,锠″幙
15820,21000,653.14,90000,0,椤哄钩鍘?
15821,30000,753.51,68004,0,鍗氶噹鍘?
15822,20000,532.67,50000,0,闆勫幙
15823,14500,474.65,36000,0,娑垮窞甯?
15824,13000,425.55,46000,0,瀹氬窞甯?
15825,12000,373.22,110400,0,瀹夊浗甯?
15826,12250,403.9,36000,0,楂樼搴楀競
15827,5000,113.74,48000,0,寮犲鍙ｅ競
15828,13100,313.24,78000,0,妗ヤ笢鍖?
15829,2400,75.76,40000,0,妗ヨタ鍖?
15830,5600,180.67,30000,1,瀹ｅ寲鍖?
15831,6000,202.14,84996,0,涓嬭姳鍥尯
15832,15000,473.45,60000,1,涓囧叏鍖?
15833,12000,246.15,108000,0,宕囩ぜ鍖?
15834,25000,471.48,144240,1,寮犲寳鍘?
15835,8000,204.85,60000,1,搴蜂繚鍘?
15836,8000,260.36,41600,0,娌芥簮鍘?
15837,15250,406.16,45000,0,灏氫箟鍘?
15838,6000,139.58,13800,1,钄氬幙
15839,3200,96.52,60000,0,闃冲師鍘?
15840,15050,485.56,37800,0,鎬€瀹夊幙
15841,5200,124.34,72000,1,鎬€鏉ュ幙
15842,10000,253.88,51600,0,娑块箍鍘?
15843,25000,575.12,94860,0,璧ゅ煄鍘?
15844,12000,373.22,69900,0,瀹氬叴鍘?
15845,6250,212.07,86000,1,鍞愬幙
15846,7500,260.84,92004,1,楂橀槼鍘?
15847,8000,177.92,65000,0,瀹瑰煄鍘?
15848,7475,253.64,42320,0,娑炴簮鍘?
15849,20000,460.1,39996,1,鏈涢兘鍘?
15850,25000,549.69,62000,0,瀹夋柊鍘?
15851,4900,154.66,50000,0,鏄撳幙
15852,4800,169.92,32000,0,鏇查槼鍘?
15853,9000,226.06,67596,0,锠″幙
15854,28000,730.82,160000,0,椤哄钩鍘?
15855,24000,626.41,40000,0,鍗氶噹鍘?
15856,7000,155.68,106452,0,闆勫幙
15857,12000,430.77,36000,0,娑垮窞甯?
15858,6000,148.77,40000,1,瀹氬窞甯?
15859,16000,578.36,60000,0,瀹夊浗甯?
15860,11000,342.12,45000,0,楂樼搴楀競
15861,11500,371.02,74263,0,寮犲鍙ｅ競
15862,3000,99.63,45000,0,妗ヤ笢鍖?
15863,7000,212.93,175436,0,妗ヨタ鍖?
15864,2400,81.44,60000,1,瀹ｅ寲鍖?
15865,5000,109.94,54000,0,涓嬭姳鍥尯
15866,29000,637.65,93000,0,涓囧叏鍖?
15867,20000,434.75,110000,1,宕囩ぜ鍖?
15868,5000,172.82,36000,0,寮犲寳鍘?
15869,4000,140.61,45000,0,搴蜂繚鍘?
15870,8000,246.99,69912,0,娌芥簮鍘?
15871,3000,92.62,54072,0,灏氫箟鍘?
15872,5000,161.32,65000,1,钄氬幙
15873,6000,186.61,102000,0,闃冲師鍘?
15874,4000,124.41,45000,0,鎬€瀹夊幙
15875,5000,157.82,80476.97,1,鎬€鏉ュ幙
15876,10000,251.17,180000,0,娑块箍鍘?
15877,1400,45.83,53408,0,璧ゅ煄鍘?
15878,7000,220.95,120000,0,瀹氬叴鍘?
15879,20000,478.22,60504,0,鍞愬幙
15880,25000,640.16,72000,0,楂橀槼鍘?
15881,28000,644.14,90000,1,瀹瑰煄鍘?
15882,10000,230.05,40000,0,娑炴簮鍘?
15883,18000,426.24,48000,1,鏈涢兘鍘?
15884,24000,785.62,78000,0,瀹夋柊鍘?
15885,6400,199.06,45000,0,鏄撳幙
15886,10000,315.63,68000,0,鏇查槼鍘?
15887,4000,130.94,20000,0,锠″幙
15888,5000,154.37,48000,0,椤哄钩鍘?
15889,8000,283.2,51000,1,鍗氶噹鍘?
15890,3600,126.55,21112,1,闆勫幙
15891,1200,39.57,42000,0,娑垮窞甯?
15892,13800,429.21,117500,0,瀹氬窞甯?
15893,6600,222.35,24996,0,瀹夊浗甯?
15894,4200,126.68,62000,0,楂樼搴楀競
15895,1500,47.35,32004,0,寮犲鍙ｅ競
15896,3500,88.86,116004,1,妗ヤ笢鍖?
15897,20000,510.6,120000,0,妗ヨタ鍖?
15898,17500,389.19,50000,0,瀹ｅ寲鍖?
15899,13750,355.1,41004,1,涓嬭姳鍥尯
15900,33000,733.91,170000,0,涓囧叏鍖?
15901,9100,223.68,93330,0,宕囩ぜ鍖?
15902,27000,961.15,85399,0,寮犲寳鍘?
15903,6500,209.71,63360,0,搴蜂繚鍘?
15904,6000,199.26,29004,0,娌芥簮鍘?
15905,5000,172.82,130000,0,灏氫箟鍘?
15906,10000,311.02,44000,0,钄氬幙
15907,19600,331.21,85000,0,闃冲師鍘?
15908,7000,212.93,50000,0,鎬€瀹夊幙
15909,1400,43.23,25200,0,鎬€鏉ュ幙
15910,5000,166.05,96000,0,娑块箍鍘?
15911,30000,1067.95,75000,0,璧ゅ煄鍘?
15912,4650,152.22,48000,0,瀹氬叴鍘?
15913,1000,32.74,37000,0,鍞愬幙
15914,35000,1295.21,270000,0,楂橀槼鍘?
15915,11200,337.8,36000,0,瀹瑰煄鍘?
15916,4500,98.95,16884,0,娑炴簮鍘?
15917,1950,63.27,16800,0,鏈涢兘鍘?
15918,18225,414.59,48996,0,瀹夋柊鍘?
15919,5000,155.51,32400,0,鏄撳幙
15920,20000,444.79,92400,0,鏇查槼鍘?
15921,10500,324.17,45000,0,锠″幙
15922,4800,120.57,54996,1,椤哄钩鍘?
15923,10675,332.01,61838.4,0,鍗氶噹鍘?
15924,8450,284.68,100000,0,闆勫幙
15925,5200,133.16,57739,0,娑垮窞甯?
15926,4300,130.8,27000,0,瀹氬窞甯?
15927,6000,136.49,30000,0,瀹夊浗甯?
15928,5400,164.26,121008,0,楂樼搴楀競
15929,3600,117.17,70000,1,寮犲鍙ｅ競
15930,5000,161.32,36996,0,妗ヤ笢鍖?
15931,2000,63.13,19200,1,妗ヨタ鍖?
15932,4775,160.87,47004,0,瀹ｅ寲鍖?
15933,18200,442.5,44088,1,涓嬭姳鍥尯
15934,3500,117.92,24000,0,涓囧叏鍖?
15935,3500,108.06,49000,0,宕囩ぜ鍖?
15936,16000,344.62,50000,0,寮犲寳鍘?
15937,5200,171.46,81120,0,搴蜂繚鍘?
15938,2500,78.91,42000,0,娌芥簮鍘?
15939,6000,147.48,60000,0,灏氫箟鍘?
15940,30000,743.81,64512,1,钄氬幙
15941,6000,189.38,35000,0,闃冲師鍘?
15942,17500,473.34,91200,0,鎬€瀹夊幙
15943,10000,322.63,69000,0,鎬€鏉ュ幙
15944,24000,568.32,130000,0,娑块箍鍘?
15945,16000,486.68,39000,0,璧ゅ煄鍘?
15946,3000,94.69,35000,0,瀹氬叴鍘?
15947,10000,215.39,130000,0,鍞愬幙
15948,18250,452.49,30000,1,楂橀槼鍘?
15949,7200,237.4,50000,0,瀹瑰煄鍘?
15950,22000,684.24,50343,0,娑炴簮鍘?
15951,34000,1106.53,81000,0,鏈涢兘鍘?
15952,8000,184.04,29056.87,1,瀹夋柊鍘?
15953,3600,113.63,95000,0,鏄撳幙
15954,3000,64.84,97000,1,鏇查槼鍘?
15955,7000,173.56,54000,0,锠″幙
15956,10750,257.05,36960,0,椤哄钩鍘?
15957,21000,542.33,81000,0,鍗氶噹鍘?
15958,1000,31.11,39996,0,闆勫幙
15959,8400,193.24,75000,0,娑垮窞甯?
15960,9800,222.93,85000,0,瀹氬窞甯?
15961,6000,131.93,80000,0,瀹夊浗甯?
15962,3500,118.76,118374,0,楂樼搴楀競
15963,9000,284.07,62400,0,寮犲鍙ｅ競
15964,7000,170.19,45000,0,妗ヤ笢鍖?
15965,7500,228.14,115000,0,妗ヨタ鍖?
15966,15600,510.66,69000,0,瀹ｅ寲鍖?
15967,20000,654.68,56000,0,涓嬭姳鍥尯
15968,10000,245.8,70000,0,涓囧叏鍖?
15969,11500,274.98,90000,0,宕囩ぜ鍖?
15970,16000,342.88,62400,0,寮犲寳鍘?
15971,4750,116.76,23000,0,搴蜂繚鍘?
15972,35000,961.5,144000,1,娌芥簮鍘?
15973,8000,186.11,40000,0,灏氫箟鍘?
15974,16000,531.36,70000,0,钄氬幙
15975,3600,119.56,50000,0,闃冲師鍘?
15976,28000,608.65,102000,0,鎬€瀹夊幙
15977,21600,553.1,135000,1,鎬€鏉ュ幙
15978,9000,279.92,81600,0,娑块箍鍘?
15979,5000,161.32,19200,0,璧ゅ煄鍘?
15980,35000,961.5,73000,1,瀹氬叴鍘?
15981,3000,90.48,58000,0,鍞愬幙
15982,10000,311.02,36000,0,楂橀槼鍘?
15983,7800,272.77,55000,0,瀹瑰煄鍘?
15984,12000,404.27,79500,1,娑炴簮鍘?
15985,16600,377.62,52000,0,鏈涢兘鍘?
15986,9000,318.6,61300,0,瀹夋柊鍘?
15987,4800,122.91,180000,1,鏄撳幙
15988,23425,593.32,115000,0,鏇查槼鍘?
15989,15000,508.53,60000,0,锠″幙
15990,3500,108.54,74400,0,椤哄钩鍘?
15991,9450,306.57,23004,1,鍗氶噹鍘?
15992,15400,386.97,76092,0,闆勫幙
15993,16800,366.2,75000,0,娑垮窞甯?
15994,10000,310.1,75000,0,瀹氬窞甯?
15995,3000,90.99,71040,0,瀹夊浗甯?
15996,24000,740.18,72000,0,楂樼搴楀競
15997,15000,484.01,41604,0,寮犲鍙ｅ競
15998,8500,263.59,73000,0,妗ヤ笢鍖?
15999,9100,226.85,45000,0,妗ヨタ鍖?
16000,3500,122.45,24000,0,瀹ｅ寲鍖?
16001,11000,382.83,41280,0,涓嬭姳鍥尯
16002,8000,204.24,44100,0,涓囧叏鍖?
16003,3000,76.59,22800,0,宕囩ぜ鍖?
16004,9950,242.08,69096,0,寮犲寳鍘?
16005,11000,353.04,39996,0,搴蜂繚鍘?
16006,8000,196.25,45000,0,娌芥簮鍘?
16007,4300,134.08,86604,0,灏氫箟鍘?
16008,4900,98.56,34224,0,钄氬幙
16009,1500,45.24,18700,0,闃冲師鍘?
16010,11200,347.32,72000,0,鎬€瀹夊幙
16011,28000,605.17,53004,0,鎬€鏉ュ幙
16012,8000,281.34,112000,0,娑块箍鍘?
16013,35000,929.43,150000,0,璧ゅ煄鍘?
16014,5000,163.96,65004,1,瀹氬叴鍘?
16015,8000,191.5,53140,0,鍞愬幙
16016,10000,344.41,78000,0,楂橀槼鍘?
16017,9600,207.49,52008,0,瀹瑰煄鍘?
16018,4000,124.72,91000,0,娑炴簮鍘?
16019,15000,338.85,45000,0,鏈涢兘鍘?
16020,1800,63.31,50960,0,瀹夋柊鍘?
16021,12000,254.97,110004,0,鏄撳幙
16022,3000,90.48,94000,0,鏇查槼鍘?
16023,10000,212.48,36600,1,锠″幙
16024,12200,275.6,24000,0,椤哄钩鍘?
16025,19000,488.91,62000,1,鍗氶噹鍘?
16026,6500,197.13,65000,0,闆勫幙
16027,12000,254.97,89000,0,娑垮窞甯?
16028,6400,198.47,50000,0,瀹氬窞甯?
16029,10400,218.99,29000,0,瀹夊浗甯?
16030,33950,832.84,84000,0,楂樼搴楀競
16031,2000,61.69,34884,0,寮犲鍙ｅ競
16032,3800,76.44,25200,0,妗ヤ笢鍖?
16033,10000,326.16,68000,0,妗ヨタ鍖?
16034,5600,146.38,49008,0,瀹ｅ寲鍖?
16035,21000,506.79,57200,0,涓嬭姳鍥尯
16036,6800,218.24,28800,0,涓囧叏鍖?
16037,13750,340.03,36000,0,宕囩ぜ鍖?
16038,6000,128.58,24000,0,寮犲寳鍘?
16039,24000,542.16,107500,0,搴蜂繚鍘?
16040,10000,249.28,63000,1,娌芥簮鍘?
16041,18000,392.36,138000,0,灏氫箟鍘?
16042,7000,227.09,50000,0,钄氬幙
16043,4200,141.64,78000,0,闃冲師鍘?
16044,4000,137.77,35000,0,鎬€瀹夊幙
16045,6000,193.61,62004,1,鎬€鏉ュ幙
16046,3600,117.42,72000,0,娑块箍鍘?
16047,18825,432.49,40000,1,璧ゅ煄鍘?
16048,9600,297.7,81960,0,瀹氬叴鍘?
16049,2000,51.06,37440,1,鍞愬幙
16050,4000,128.38,80569,0,楂橀槼鍘?
16051,30000,741.88,111000,0,瀹瑰煄鍘?
16052,30000,765.89,90996,0,娑炴簮鍘?
16053,8000,204.24,60000,0,鏈涢兘鍘?
16054,2800,93.92,82116,0,瀹夋柊鍘?
16055,10000,357.23,75000,1,鏄撳幙
16056,6000,201.25,40000,0,鏇查槼鍘?
16057,30000,729.87,119500,0,锠″幙
16058,35000,1135.45,242400,0,椤哄钩鍘?
16059,10000,326.16,74000,0,鍗氶噹鍘?
16060,25000,811.03,133300,0,闆勫幙
16061,20000,655.82,115000,0,娑垮窞甯?
16062,20000,620.2,34500,0,瀹氬窞甯?
16063,13000,403.13,180000,0,瀹夊浗甯?
16064,15000,359.06,105000,0,楂樼搴楀競
16065,10500,327.39,48000,1,寮犲鍙ｅ競
16066,23000,492.88,28000,0,妗ヤ笢鍖?
16067,14075,317.95,61200,0,妗ヨタ鍖?
16068,8000,259.53,60000,0,瀹ｅ寲鍖?
16069,11000,235.73,48000,0,涓嬭姳鍥尯
16070,7200,232.33,66560,0,涓囧叏鍖?
16071,14000,300.02,133000,0,宕囩ぜ鍖?
16072,22475,520.63,49000,0,寮犲寳鍘?
16073,11200,337.8,96000,0,搴蜂繚鍘?
16074,25000,874.62,92000,0,娌芥簮鍘?
16075,4325,141.83,23000,0,灏氫箟鍘?
16076,13000,424.01,38400,0,钄氬幙
16077,20000,674.46,100000,0,闃冲師鍘?
16078,20000,455.68,40000,0,鎬€瀹夊幙
16079,8000,281.34,33600,0,鎬€鏉ュ幙
16080,9600,291.14,125000.32,0,娑块箍鍘?
16081,14000,349,52000,0,璧ゅ煄鍘?
16082,4750,155.76,14400,0,瀹氬叴鍘?
16083,11500,369.08,50000,1,鍞愬幙
16084,3000,100.63,55000,0,楂橀槼鍘?
16085,7500,227.46,48000,0,瀹瑰煄鍘?
16086,15000,454.91,180000,0,娑炴簮鍘?
16087,10200,238.24,60000,0,鏈涢兘鍘?
16088,12000,277.98,112000,0,瀹夋柊鍘?
16089,21000,684.94,93000,0,鏄撳幙
16090,2500,81.11,26568,0,鏇查槼鍘?
16091,8000,281.34,56000,1,锠″幙
16092,1000,30.16,28800,0,椤哄钩鍘?
16093,15000,503.11,110000,0,鍗氶噹鍘?
16094,6400,207.63,26400,0,闆勫幙
16095,16000,345.81,46000,0,娑垮窞甯?
16096,14000,332.4,53000,1,瀹氬窞甯?
16097,4875,159.01,64052,0,瀹夊浗甯?
16098,5600,135.15,70000,0,楂樼搴楀競
16099,11000,354.94,140000,0,寮犲鍙ｅ競
16100,1500,50.59,85000,0,妗ヤ笢鍖?
16101,8875,212.45,24000,0,妗ヨタ鍖?
16102,11000,356.86,52769.6,0,瀹ｅ寲鍖?
16103,6000,126.4,62000,0,涓嬭姳鍥尯
16104,9600,193.1,35000,0,涓囧叏鍖?
16105,35000,1123.29,107000,0,宕囩ぜ鍖?
16106,18000,427.37,36000,0,寮犲寳鍘?
16107,7200,223.28,45000,0,搴蜂繚鍘?
16108,9600,231.68,98000,0,娌芥簮鍘?
16109,8000,276.98,132000,1,灏氫箟鍘?
16110,12000,391.39,100000,0,钄氬幙
16111,35000,872.48,75500,1,闃冲師鍘?
16112,6000,204.49,49000,0,鎬€瀹夊幙
16113,5600,173.66,60000,0,鎬€鏉ュ幙
16114,28000,600.03,96000,0,娑块箍鍘?
16115,5500,166.8,65000,0,璧ゅ煄鍘?
16116,9000,191.23,43000,0,瀹氬叴鍘?
16117,25000,540.33,82000,0,鍞愬幙
16118,22800,554.7,90000,0,楂橀槼鍘?
16119,7000,215.89,105000,0,瀹瑰煄鍘?
16120,5000,119.69,75000,0,娑炴簮鍘?
16121,2475,75.06,63600,0,鏈涢兘鍘?
16122,7000,217.07,68000,0,瀹夋柊鍘?
16123,35000,817.48,85000,0,鏄撳幙
16124,3000,106.62,10800,1,鏇查槼鍘?
16125,9000,279.09,46000,0,锠″幙
16126,10000,320.94,34500,0,椤哄钩鍘?
16127,12000,372.12,77000,0,鍗氶噹鍘?
16128,2350,80.52,22000,0,闆勫幙
16129,16000,398.85,49000,1,娑垮窞甯?
16130,14000,365.95,61000,0,瀹氬窞甯?
16131,4000,124.72,50000,0,瀹夊浗甯?
16132,12500,421.54,38400,0,楂樼搴楀競
16133,24000,542.16,120120,0,寮犲鍙ｅ競
16134,10000,326.16,50000,0,妗ヤ笢鍖?
16135,8000,248.08,120000,0,妗ヨタ鍖?
16136,2000,60.32,94500,0,瀹ｅ寲鍖?
16137,9000,203.31,58852.56,0,涓嬭姳鍥尯
16138,26000,592.38,90696,0,涓囧叏鍖?
16139,4000,95.75,74500,0,宕囩ぜ鍖?
16140,13000,417.22,47000,0,寮犲寳鍘?
16141,15000,356.15,80000,1,搴蜂繚鍘?
16142,2700,81.89,47500,0,娌芥簮鍘?
16143,2000,60.32,124000,0,灏氫箟鍘?
16144,3500,118.04,36000,0,钄氬幙
16145,3000,93.03,50000,0,闃冲師鍘?
16146,24000,778.59,53000,1,鎬€瀹夊幙
16147,9450,294.65,33600,1,鎬€鏉ュ幙
16148,30000,731.02,129000,0,娑块箍鍘?
16149,3425,116.12,35000,0,璧ゅ煄鍘?
16150,4000,120.64,50000,0,瀹氬叴鍘?
16151,1000,31.18,49000,0,鍞愬幙
16152,22000,706.07,57000,0,楂橀槼鍘?
16153,10000,237.43,74646,0,瀹瑰煄鍘?
16154,7000,212.29,39000,1,娑炴簮鍘?
16155,3400,114.66,48000,0,鏈涢兘鍘?
16156,5750,115.66,23328,0,瀹夋柊鍘?
16157,12000,391.39,110000,0,鏄撳幙
16158,15000,489.24,47000,0,鏇查槼鍘?
16159,2000,62.36,20000,0,锠″幙
16160,20000,678.03,50000,0,椤哄钩鍘?
16161,3500,90.78,43200,0,鍗氶噹鍘?
16162,25000,544.94,208000,0,闆勫幙
16163,15000,356.15,53000,1,娑垮窞甯?
16164,15000,524.77,42500,0,瀹氬窞甯?
16165,9000,303.51,60000,0,瀹夊浗甯?
16166,7800,165.73,52656,0,楂樼搴楀競
16167,18000,389.04,33000,0,寮犲鍙ｅ競
16168,35000,1237.42,140000,0,妗ヤ笢鍖?
16169,12000,363.93,170000,0,妗ヨタ鍖?
16170,10000,301.6,120000,0,瀹ｅ寲鍖?
16171,5000,161.34,50000,0,涓嬭姳鍥尯
16172,6200,192.27,48000,0,涓囧叏鍖?
16173,5000,171.31,19200,0,宕囩ぜ鍖?
16174,6000,180.96,100000,0,寮犲寳鍘?
16175,8000,182.28,38400,0,搴蜂繚鍘?
16176,20000,482.65,96000,0,娌芥簮鍘?
16177,14500,488.99,130000,0,灏氫箟鍘?
16178,9000,192.87,194808,0,钄氬幙
16179,15250,380.16,39000,0,闃冲師鍘?
16180,11500,249.98,37000,0,鎬€瀹夊幙
16181,10000,303.27,40000,0,鎬€鏉ュ幙
16182,7900,259.05,37000,0,娑块箍鍘?
16183,5000,168.62,21600,1,璧ゅ煄鍘?
16184,10000,322.68,85000,0,瀹氬叴鍘?
16185,12000,273.41,68000,0,鍞愬幙
16186,15000,467.7,110004,0,楂橀槼鍘?
16187,7200,154.3,42000,0,瀹瑰煄鍘?
16188,6000,185.05,50000,0,娑炴簮鍘?
16189,20000,502.56,45000,0,鏈涢兘鍘?
16190,8000,242.62,50000,0,瀹夋柊鍘?
16191,25000,838.51,185000,0,鏄撳幙
16192,6000,185.05,99400,0,鏇查槼鍘?
16193,4950,119.46,35000,1,锠″幙
16194,4000,91.9,39600,1,椤哄钩鍘?
16195,17475,309.73,52518.72,1,鍗氶噹鍘?
16196,14000,357.42,75000,0,闆勫幙
16197,30000,642.89,60000,0,娑垮窞甯?
16198,24000,542.16,163500,0,瀹氬窞甯?
16199,9600,311.44,28800,1,瀹夊浗甯?
16200,32000,797.7,170000,0,楂樼搴楀競
16201,6000,196.75,99996,0,寮犲鍙ｅ競
16202,17000,384.03,36000,1,妗ヤ笢鍖?
16203,4500,146.78,50000,0,妗ヨタ鍖?
16204,20000,463.3,120000,0,瀹ｅ寲鍖?
16205,6000,205.57,80000,0,涓嬭姳鍥尯
16206,25000,579.12,105000,0,涓囧叏鍖?
16207,30000,1093.93,90000,0,宕囩ぜ鍖?
16208,24000,560.56,53000,0,寮犲寳鍘?
16209,4500,140.31,42000,0,搴蜂繚鍘?
16210,35000,1302.69,80000,1,娌芥簮鍘?
16211,7200,222.06,85000,0,灏氫箟鍘?
16212,12000,306.36,65000,0,钄氬幙
16213,1200,38.93,61000,0,闃冲師鍘?
16214,3400,82.72,34000,0,鎬€瀹夊幙
16215,3000,98.38,76000,1,鎬€鏉ュ幙
16216,20000,451.8,42204,0,娑块箍鍘?
16217,3000,60.35,43200,0,璧ゅ煄鍘?
16218,7000,215.89,26004,0,瀹氬叴鍘?
16219,19000,443.78,88000,0,鍞愬幙
16220,16000,348.76,35500,0,楂橀槼鍘?
16221,12000,254.97,72000,0,瀹瑰煄鍘?
16222,12000,303.94,54996,0,娑炴簮鍘?
16223,20000,463.3,135000,1,鏈涢兘鍘?
16224,3000,97.33,24000,0,瀹夋柊鍘?
16225,12000,372.12,80400,0,鏄撳幙
16226,8875,286.38,24500,0,鏇查槼鍘?
16227,20000,494.59,57000,1,锠″幙
16228,12000,261.57,60000,0,椤哄钩鍘?
16229,35000,1135.45,410000,0,鍗氶噹鍘?
16230,10000,303.27,71000,0,闆勫幙
16231,20000,494.59,180000,0,娑垮窞甯?
16232,21000,684.94,90000,0,瀹氬窞甯?
16233,8000,241.28,47232,0,瀹夊浗甯?
16234,24000,514.31,100000,1,楂樼搴楀競
16235,1500,45.5,35000,0,寮犲鍙ｅ競
16236,4000,136.33,45000,0,妗ヤ笢鍖?
16237,16700,541.77,54996,0,妗ヨタ鍖?
16238,2500,87.01,42000,0,瀹ｅ寲鍖?
16239,6700,228.34,24996,0,涓嬭姳鍥尯
16240,1200,37.22,9960,0,涓囧叏鍖?
16241,4200,136.99,96000,0,宕囩ぜ鍖?
16242,22000,479.55,96000,0,寮犲寳鍘?
16243,6000,186.06,42000,0,搴蜂繚鍘?
16244,20000,620.2,86376,0,娌芥簮鍘?
16245,5000,162.21,61000,0,灏氫箟鍘?
16246,16000,551.05,85000,0,钄氬幙
16247,3400,104.86,40000,0,闃冲師鍘?
16248,6000,206.65,60000,0,鎬€瀹夊幙
16249,4200,127.38,73073.26,0,鎬€鏉ュ幙
16250,6400,198.47,56000,0,娑块箍鍘?
16251,10000,311.8,79200,0,璧ゅ煄鍘?
16252,6000,196.75,35000,0,瀹氬叴鍘?
16253,25000,815.4,78504,0,鍞愬幙
16254,3000,93.54,60096,0,楂橀槼鍘?
16255,4300,140.25,40000,0,瀹瑰煄鍘?
16256,2775,97.09,25000,1,娑炴簮鍘?
16257,12000,273.41,60000,1,鏈涢兘鍘?
16258,5350,180.42,36000,1,瀹夋柊鍘?
16259,13050,402.47,135000,0,鏄撳幙
16260,18500,399.85,84000,0,鏇查槼鍘?
16261,10375,224.24,34000,1,锠″幙
16262,4000,98.92,24000,1,椤哄钩鍘?
16263,10000,339.02,91092,0,鍗氶噹鍘?
16264,16000,521.86,135000,0,闆勫幙
16265,23000,792.14,100000,0,娑垮窞甯?
16266,5400,189.91,25300,0,瀹氬窞甯?
16267,12000,280.28,56400,0,瀹夊浗甯?
16268,1500,49.19,11820,0,楂樼搴楀競
16269,2800,90.84,46800,0,寮犲鍙ｅ競
16270,12000,299.14,49200,0,妗ヤ笢鍖?
16271,6000,142.46,140000,1,妗ヨタ鍖?
16272,15000,486.62,52500,0,瀹ｅ寲鍖?
16273,27600,666.06,53086,0,涓嬭姳鍥尯
16274,10000,301.6,33600,0,涓囧叏鍖?
16275,6000,204.49,31200,1,宕囩ぜ鍖?
16276,5500,180.35,52000,1,寮犲寳鍘?
16277,9000,277.57,64000,0,搴蜂繚鍘?
16278,10000,308.41,104000,0,娌芥簮鍘?
16279,3500,75.01,40320,0,灏氫箟鍘?
16280,35000,817.48,84000,0,钄氬幙
16281,10000,344.41,54996,0,闃冲師鍘?
16282,24000,542.16,101000,0,鎬€瀹夊幙
16283,10800,264.94,45000,0,鎬€鏉ュ幙
16284,9600,202.23,45000,0,娑块箍鍘?
16285,19125,523.77,53004,0,璧ゅ煄鍘?
16286,6000,201.25,24000,0,瀹氬叴鍘?
16287,6625,223.42,28000,1,鍞愬幙
16288,10975,342.2,54000,0,楂橀槼鍘?
16289,15850,364.14,47004,0,瀹瑰煄鍘?
16290,24000,345.18,51600,0,娑炴簮鍘?
16291,16500,331.8,33000,0,鏈涢兘鍘?
16292,10000,311.8,80000,0,瀹夋柊鍘?
16293,12000,391.39,68500,0,鏄撳幙
16294,8000,205.86,65000,1,鏇查槼鍘?
16295,28000,692.42,83400,0,锠″幙
16296,14000,436.52,81000,0,椤哄钩鍘?
16297,10000,327.91,127000,1,鍗氶噹鍘?
16298,30000,735.94,60000,0,闆勫幙
16299,10000,311.8,64900,0,娑垮窞甯?
16300,10000,311.8,60000,0,瀹氬窞甯?
16301,12000,389.3,54996,0,瀹夊浗甯?
16302,9000,290.41,35004,0,楂樼搴楀競
16303,6000,185.05,122000,0,寮犲鍙ｅ競
16304,15000,486.62,121680,0,妗ヤ笢鍖?
16305,28000,424.29,80000,0,妗ヨタ鍖?
16306,6000,194.65,66996,0,瀹ｅ寲鍖?
16307,1200,38.93,14400,0,涓嬭姳鍥尯
16308,15000,481.41,108820,0,涓囧叏鍖?
16309,3800,114.61,60000,0,宕囩ぜ鍖?
16310,18500,606.64,77000,0,寮犲寳鍘?
16311,10000,212.48,130000,1,搴蜂繚鍘?
16312,3000,97.33,30000,0,娌芥簮鍘?
16313,10000,255.3,79000,0,灏氫箟鍘?
16314,20000,648.83,78000,0,钄氬幙
16315,15000,306.45,48000,1,闃冲師鍘?
16316,10000,310.1,40000,0,鎬€瀹夊幙
16317,17000,551.51,35000,0,鎬€鏉ュ幙
16318,35000,1218.1,115000,0,娑块箍鍘?
16319,8000,258.14,55000,0,璧ゅ煄鍘?
16320,14000,436.52,85634,0,瀹氬叴鍘?
