,loan_amnt,installment,annual_inc,result,type
19753,25450,654.88,40000,0,天津市市辖区
19754,15000,527.51,70000,0,和平区
19755,18225,630.98,50000,0,河东区
19756,10000,351.67,60000,0,河西区
19757,6000,130.79,83000,0,南开区
19758,10000,301.6,120000,0,河北区
19759,2200,74.59,85000,0,红桥区
19760,8000,180.72,65000,0,东丽区
19761,25000,819.78,72000,0,西青区
19762,5000,155.05,45600,0,津南区
19763,25375,622.48,45000,0,北辰区
19764,4000,130.47,14400,0,武清区
19765,6000,181.97,102500,0,宝坻区
19766,15000,486.62,63000,0,滨海新区
19767,10000,335.41,120000,0,宁河区
19768,10000,310.1,31500,0,静海区
19769,20000,455.68,48396,0,蓟州区
19770,21000,681.27,90000,0,河北省
19771,16000,402.05,120000,0,石家庄市
19772,9000,242.73,60000,0,长安区
19773,10000,310.1,71000,0,桥西区
19774,12250,399.55,36000,0,新华区
19775,8000,284.31,120000,1,井陉矿区
19776,12000,372.12,48000,0,裕华区
19777,12000,287.25,72000,0,藁城区
19778,8075,199.69,38000,0,鹿泉区
19779,10000,311.8,69996,0,栾城区
19780,10000,311.8,85000,0,井陉县
19781,12000,287.25,59460,0,正定县
19782,15000,484.01,85000,0,行唐县
19783,24000,857.34,125000,0,灵寿县
19784,10000,360.93,100000,1,高邑县
19785,1000,21.25,38000,0,深泽县
19786,12000,261.57,70000,0,赞皇县
19787,5050,152.31,69900,0,无极县
19788,26000,663.78,33600,0,平山县
19789,10800,282.31,37740,0,元氏县
19790,20000,648.83,260000,0,赵县
19791,10000,210.66,30000,0,辛集市
19792,11000,358.78,59000,0,晋州市
19793,6000,180.96,47000,0,新乐市
19794,30000,778.06,104004,1,唐山市
19795,6000,193.61,85596,0,路南区
19796,6000,195.7,150000,0,路北区
19797,18500,650.59,50400,0,古冶区
19798,4000,129.77,58320,0,开平区
19799,8000,248.08,42000,0,丰南区
19800,14900,319.31,61000,0,丰润区
19801,3000,96.81,47277,1,曹妃甸区
19802,6400,149.49,53000,0,滦南县
19803,10200,330.91,50004,1,怀柔区
19804,35000,907.73,128000,0,平谷区
19805,8000,248.08,55000,0,密云区
19806,4000,140.67,30000,0,延庆区
19807,1600,39.89,51000,0,天津市
19808,5500,178.43,27000,0,天津市市辖区
19809,6400,220.42,52584,0,和平区
19810,5800,179.86,144000,0,河东区
19811,16000,424.89,83000,0,河西区
19812,16000,398.85,116000,0,南开区
19813,12000,391.39,37500,0,河北区
19814,6000,130.79,42000,0,红桥区
19815,1000,31.18,65000,0,东丽区
19816,20000,506.57,67000,0,西青区
19817,30000,765.89,65000,0,津南区
19818,24975,632.58,63000,0,北辰区
19819,7000,252.65,75996,1,武清区
19820,8000,246.73,54000,0,宝坻区
19821,12825,317.16,30000,0,滨海新区
19822,12000,370.09,100000,0,宁河区
19823,2000,64.89,40000,0,静海区
19824,33000,816.06,107507.76,0,蓟州区
19825,20000,502.56,64480,1,河北省
19826,3000,71.23,25000,1,石家庄市
19827,12000,261.57,108795,0,长安区
19828,10000,322.68,55000,0,桥西区
19829,12000,389.3,127500,0,新华区
19830,7000,215.89,54996,0,井陉矿区
19831,4000,129.07,19200,0,裕华区
19832,2000,62.02,31200,0,藁城区
19833,12000,385.13,54996,0,鹿泉区
19834,8800,185.38,60000,0,栾城区
19835,12000,294.38,66200,0,井陉县
19836,30000,765.89,65000,0,正定县
19837,15000,491.87,110000,0,行唐县
19838,18000,590.24,64000,0,灵寿县
19839,16000,348.76,45000,1,高邑县
19840,30000,759.85,117000,1,深泽县
19841,24000,617.57,105040,0,赞皇县
19842,10000,310.1,75000,0,无极县
19843,6600,205.79,82359,0,平山县
19844,13000,403.13,46500,0,元氏县
19845,5000,163.08,19200,0,赵县
19846,4975,150.88,48000,0,辛集市
19847,12000,306.36,50400,0,晋州市
19848,5500,117.87,45600,0,新乐市
19849,9000,279.09,56000,0,唐山市
19850,7250,218.66,80000,0,路南区
19851,12000,277.98,72000,0,路北区
19852,8100,251.18,78000,0,古冶区
19853,11200,240.02,52116,1,开平区
19854,3600,116.79,48000,0,丰南区
19855,15000,489.24,84500,1,丰润区
19856,9950,308.55,36600,0,曹妃甸区
19857,7200,156.95,60000,0,滦南县
19858,25000,633.21,87500,0,怀柔区
19859,20000,674.46,75000,0,平谷区
19860,10000,308.41,44004,0,密云区
19861,3000,96.81,14400,0,延庆区
19862,12000,391.39,36000,0,天津市
19863,1450,47.3,47000,0,天津市市辖区
19864,32000,863.01,62400,0,和平区
19865,3000,100.63,15000,0,河东区
19866,6000,126.4,85460,0,河西区
19867,18150,608.76,88000,0,南开区
19868,4000,135.61,53712,0,河北区
19869,18000,470.51,90000,0,红桥区
19870,17000,410.26,50500,0,东丽区
19871,3500,113.55,56000,0,西青区
19872,5000,116.79,72000,1,津南区
19873,10000,231.65,60000,0,北辰区
19874,2900,66.63,75600,1,武清区
19875,32000,843.19,93500,0,宝坻区
19876,16000,383,42000,0,滨海新区
19877,8000,249.44,60000,0,宁河区
19878,11200,255.18,59496,0,静海区
19879,8975,315.63,33000,0,蓟州区
19880,12000,280.28,80000,0,河北省
19881,15900,365.29,100000,0,石家庄市
19882,12000,306.36,59000,0,长安区
19883,4500,152.56,39996,0,桥西区
19884,20000,655.82,125000,0,新华区
19885,7200,218.36,31500,0,井陉矿区
19886,10000,310.1,42504,0,裕华区
19887,3000,98.38,45000,0,藁城区
19888,15850,519.74,60000,0,鹿泉区
19889,30000,735.94,110000,0,栾城区
19890,12000,363.93,58800,0,井陉县
19891,13250,429.85,24000,0,正定县
19892,11650,251.8,66000,1,行唐县
19893,3800,88.03,42000,1,灵寿县
19894,10000,324.42,115000,0,高邑县
19895,4500,138.79,65004,0,深泽县
19896,13800,298.26,85000,1,赞皇县
19897,8000,248.08,552000,0,无极县
19898,10000,324.42,54996,0,平山县
19899,10000,214.3,31200,0,元氏县
19900,25000,843.08,124499.61,0,赵县
19901,10400,324.27,37000,0,辛集市
19902,30000,759.85,360000,0,晋州市
19903,12000,389.3,70000,0,新乐市
19904,18050,582.43,75288,0,唐山市
19905,2600,80.19,20160,0,路南区
19906,9850,316.13,105000,0,路北区
19907,10000,214.3,75000,0,古冶区
19908,5200,156.84,61200,0,开平区
19909,5000,150.8,28500,0,丰南区
19910,20000,645.35,49000,0,丰润区
19911,18225,415.24,64210,0,曹妃甸区
19912,18000,590.24,90000,0,滦南县
19913,14000,459.08,101644,0,怀柔区
19914,14000,332.4,58872,0,平谷区
19915,18000,410.11,48000,0,密云区
19916,10000,311.8,90000,0,延庆区
19917,6400,135.99,47400,1,天津市
19918,8000,259.53,180000,0,天津市市辖区
19919,5000,155.05,28140,0,和平区
19920,7000,215.89,75000,0,河东区
19921,35000,936.66,250000,0,河西区
19922,9000,196.18,105000,0,南开区
19923,10000,326.16,108000,0,河北区
19924,12800,388.19,100000,0,红桥区
19925,20000,478.75,93500,0,东丽区
19926,8500,257.78,71000,0,西青区
19927,6500,213.15,27036,0,津南区
19928,12800,413.02,35000,0,北辰区
19929,14125,473.76,31897,0,武清区
19930,18250,495.99,180000,1,宝坻区
19931,1500,51.4,28000,0,滨海新区
19932,22000,789.96,94000,0,宁河区
19933,7000,217.07,30000,0,静海区
19934,6000,181.97,130000,0,蓟州区
19935,12000,372.12,52000,0,河北省
19936,13500,457.67,37000,1,石家庄市
19937,20000,685.21,115000,1,长安区
19938,6000,180.96,65000,0,桥西区
19939,2000,64.89,17616,0,新华区
19940,10000,231.65,102000,0,井陉矿区
19941,18000,406.62,154000,0,裕华区
19942,2000,62.36,30000,0,藁城区
19943,7350,168.86,90000,0,鹿泉区
19944,6000,202.34,120000,0,栾城区
19945,15000,503.11,118300,0,井陉县
19946,7200,218.36,22000,0,正定县
19947,8000,276.98,45000,0,行唐县
19948,7500,182.47,26400,0,灵寿县
19949,12000,374.16,62500,0,高邑县
19950,8000,256.76,40000,0,深泽县
19951,12000,391.39,39996,0,赞皇县
19952,4000,120.64,28800,0,无极县
19953,1200,37.42,17112,0,平山县
19954,13700,358.11,30000,1,元氏县
19955,10000,357.23,19896,1,赵县
19956,4800,103.75,61000,1,辛集市
19957,18000,666.57,95000,1,晋州市
19958,1500,50.32,27996,0,新乐市
19959,5000,151.64,34000,0,唐山市
19960,14400,467.16,81380,0,路南区
19961,12000,372.12,75000,0,路北区
19962,1600,34.59,30000,0,古冶区
19963,5500,118.88,40000,0,开平区
19964,4200,135.53,33600,0,丰南区
19965,15000,484.01,110000,0,丰润区
19966,2000,64.89,28872,0,曹妃甸区
19967,12000,391.39,90000,0,滦南县
19968,7200,236.1,35000,0,怀柔区
19969,20500,490.72,65000,0,平谷区
19970,6500,213.15,98000,0,密云区
19971,14875,358.98,71000,0,延庆区
19972,25000,819.78,150000,0,天津市
19973,20000,486.58,102000,0,天津市市辖区
19974,15000,367.97,110000,0,和平区
19975,1200,37.22,40800,0,河东区
19976,16000,521.86,300000,0,河西区
19977,18000,445.13,56500,1,南开区
19978,8400,180.01,54996,0,河北区
19979,5000,162.21,50000,0,红桥区
19980,12000,257.16,180000,0,东丽区
19981,6500,202.67,21000,0,西青区
19982,13600,421.74,115000,0,津南区
19983,20000,648.83,120000,0,北辰区
19984,10750,352.51,49200,1,武清区
19985,9600,314.8,80600,0,宝坻区
19986,15000,367.97,52000,0,滨海新区
19987,6000,148.38,39000,0,宁河区
19988,2000,45.18,18528,1,静海区
19989,4000,97.32,54000,0,蓟州区
19990,17000,384.03,54000,0,河北省
19991,10000,320.94,92004,0,石家庄市
19992,13300,414.7,33000,0,长安区
19993,14400,448.99,78000,0,桥西区
19994,8500,274.28,37273.6,0,新华区
19995,16000,539.57,72087,0,井陉矿区
19996,14400,444.11,81600,0,裕华区
19997,9000,240.86,32000,0,藁城区
19998,9600,227.94,65000,0,鹿泉区
19999,9050,280.64,45000,0,栾城区
20000,5200,124.48,35000,0,井陉县
20001,3600,120.75,42000,0,正定县
20002,11200,339.67,60000,0,行唐县
20003,12000,385.13,55000,0,灵寿县
20004,10000,353.55,40000,0,高邑县
20005,16050,573.35,45000,0,深泽县
20006,3850,126.25,77000,0,赞皇县
20007,2000,62.36,72000,0,无极县
20008,14000,449.32,112000,0,平山县
20009,25000,648.38,72000,1,元氏县
20010,6000,195.7,32004,0,赵县
20011,4450,144.37,45000,0,辛集市
20012,12000,385.13,130000,0,晋州市
20013,14400,482.98,80000,0,新乐市
20014,20000,692.43,80000,0,唐山市
20015,1000,31.01,69000,0,路南区
20016,12000,389.3,110000,0,路北区
20017,7200,144.83,72000,0,古冶区
20018,4500,135.72,48000,0,开平区
20019,6500,212.01,69592,0,丰南区
20020,12000,311.23,62000,0,丰润区
20021,8000,241.28,75000,0,曹妃甸区
20022,6000,160.58,45600,0,滦南县
20023,10800,352.25,68000,0,怀柔区
20024,25000,815.4,54000,0,平谷区
20025,3000,77.2,85000,0,密云区
20026,12000,387.21,35000,0,延庆区
20027,4000,96.53,25000,0,天津市
20028,6400,159.54,43000,0,天津市市辖区
20029,5000,174.02,58000,1,和平区
20030,15000,338.85,75156,1,河东区
20031,15000,361.99,94092,0,河西区
20032,9600,309.77,75000,0,南开区
20033,3600,116.79,35496,1,河北区
20034,5500,126.36,38000,1,红桥区
20035,10000,310.1,25000,0,东丽区
20036,10000,324.42,40000,0,西青区
20037,10000,269.7,100000,0,津南区
20038,3850,129.13,32000,0,北辰区
20039,7200,217.16,42000,0,武清区
20040,4000,120.64,34600,0,宝坻区
20041,25000,623.2,135000,0,滨海新区
20042,4800,157.4,36000,0,宁河区
20043,7200,173.76,36480,0,静海区
20044,10000,349.85,65000,0,蓟州区
20045,10000,346.22,48000,0,河北省
20046,7200,223.28,44000,0,石家庄市
20047,8000,246.73,40000,0,长安区
20048,15000,347.48,31920,0,桥西区
20049,5000,163.96,45000,0,新华区
20050,15000,541.39,140000,0,井陉矿区
20051,6500,201.57,42500,0,裕华区
20052,25000,843.08,168000,0,藁城区
20053,5000,168.62,144000,0,鹿泉区
20054,7000,236.07,125000,0,栾城区
20055,14400,482.98,70000,0,井陉县
20056,4800,154.06,44100,1,正定县
20057,6500,200.47,65004,0,行唐县
20058,6400,226.28,75000,1,灵寿县
20059,10000,353.55,95400,0,高邑县
20060,8000,248.08,80000,1,深泽县
20061,6375,207.93,32000,0,赞皇县
20062,10000,214.3,65382,0,无极县
20063,9500,294.6,48152,0,平山县
20064,6000,187.08,63550,0,元氏县
20065,6200,235.47,62900,1,赵县
20066,25000,925.79,75000,0,辛集市
20067,15000,395.25,92500,0,晋州市
20068,25000,879.18,55000,0,新乐市
20069,10000,348.03,70000,0,唐山市
20070,22500,824.65,75846.16,0,路南区
20071,12000,370.09,34000,0,路北区
20072,6000,144.8,24960,0,古冶区
20073,25000,598.43,200000,0,开平区
20074,12000,374.16,42000,0,丰南区
20075,8125,272.52,30000,0,丰润区
20076,3500,121.81,74004,0,曹妃甸区
20077,4200,130.25,65000,0,滦南县
20078,13000,419.48,70000,0,怀柔区
20079,17000,551.51,114000,0,平谷区
20080,8400,275.45,54000,0,密云区
20081,1000,33.73,38000,1,延庆区
20082,5525,190.29,39996,0,天津市
20083,15000,350.35,70000,1,天津市市辖区
20084,8000,241.28,66996,0,和平区
20085,1500,48.15,92700,0,河东区
20086,15000,491.87,60000,0,河西区
20087,7875,272.65,32000,0,南开区
20088,9000,272.95,110500,0,河北区
20089,4975,161.4,30000,0,红桥区
20090,20000,655.82,84000,0,东丽区
20091,12000,271.08,60000,0,西青区
20092,18000,481.72,76000,0,津南区
20093,10000,311.8,72000,0,北辰区
20094,16000,379.89,86000,0,武清区
20095,10000,311.8,43000,0,宝坻区
20096,4000,124.04,48000,0,滨海新区
20097,8050,259.76,48000,0,宁河区
20098,8000,242.62,140000,0,静海区
20099,18000,555.05,59928,1,蓟州区
20100,10000,303.27,55000,0,河北省
20101,4000,137.05,26400,1,石家庄市
20102,7000,139.57,38400,0,长安区
20103,10000,303.27,30000,0,桥西区
20104,10000,322.68,89904,0,新华区
20105,5000,161.34,54000,0,井陉矿区
20106,2600,81.07,62000,0,裕华区
20107,11000,235.73,40000,0,藁城区
20108,25000,874.62,290000,0,鹿泉区
20109,24000,835.27,125000,0,栾城区
20110,8500,262.15,180000,0,井陉县
20111,4500,152.56,138000,0,正定县
20112,12000,372.12,80004,0,行唐县
20113,5000,108.07,48000,0,灵寿县
20114,13050,406.9,92500,0,高邑县
20115,12000,387.21,41004,0,深泽县
20116,12500,409.89,42096,0,赞皇县
20117,15000,530.33,90000,0,无极县
20118,12500,387.63,62000,0,平山县
20119,8000,204.24,72000,0,元氏县
20120,3000,90.48,90000,0,赵县
20121,17425,379.82,73000,0,辛集市
20122,15000,486.62,50000,0,晋州市
20123,11700,392.42,25000,0,新乐市
20124,2000,61.69,42300,0,唐山市
20125,7200,233.58,53000,0,路南区
20126,25000,613.28,100000,1,路北区
20127,12000,257.16,73000,1,古冶区
20128,8775,272.12,46104,0,开平区
20129,25000,633.21,200000,0,丰南区
20130,4200,90.78,40000,1,丰润区
20131,18000,437.92,45000,0,曹妃甸区
20132,25000,618.23,94600,0,滦南县
20133,12000,374.16,50000,0,怀柔区
20134,16000,521.86,43680,0,平谷区
20135,14000,431.77,37000,0,密云区
20136,22000,544.04,50000,0,延庆区
20137,8000,171.44,25000,0,天津市
20138,17500,408.74,50757,0,天津市市辖区
20139,7800,185.2,94000,0,和平区
20140,25000,608.22,67200,1,河东区
20141,12000,406.82,78000,0,河西区
20142,25000,603.32,60000,0,南开区
20143,15000,467.7,36000,0,河北区
20144,5200,175.36,45000,0,红桥区
20145,6000,194.65,48000,0,东丽区
20146,15000,546.97,58000,0,西青区
20147,10000,310.1,54000,0,津南区
20148,8000,256.76,62000,0,北辰区
20149,2000,60.66,44000,0,武清区
20150,11700,364.81,55000,0,宝坻区
20151,9000,272.95,75000,0,滨海新区
20152,12000,372.12,95000,0,宁河区
20153,4000,129.77,52000,0,静海区
20154,5500,197.49,33000,0,蓟州区
20155,18000,580.81,68000,0,河北省
20156,12000,284.92,36000,0,石家庄市
20157,8000,248.08,43300,0,长安区
20158,25000,638.25,60000,1,桥西区
20159,6500,201.57,97192,0,新华区
20160,6000,201.25,90000,1,井陉矿区
20161,13000,421.74,78000,0,裕华区
20162,15000,467.7,47000,0,藁城区
20163,6550,198.65,62000,0,鹿泉区
20164,5800,188.16,73000,0,栾城区
20165,10000,326.16,38004,0,井陉县
20166,4200,88.48,65000,0,正定县
20167,20000,467.13,43000,1,行唐县
20168,10000,303.27,26400,0,灵寿县
20169,12000,259.36,30694,0,高邑县
20170,5000,107.15,38000,0,深泽县
20171,8875,289.47,23000,1,赞皇县
20172,8000,259.53,60000,0,无极县
20173,14400,490.77,85000,1,平山县
20174,7000,212.29,46932,1,元氏县
20175,16725,545.5,69638.4,0,赵县
20176,20000,655.82,120000,0,辛集市
20177,9000,192.87,43000,0,晋州市
20178,25000,847.54,53000,0,新乐市
20179,10000,257.32,40000,0,唐山市
20180,7000,228.32,26280,0,路南区
20181,6000,135.54,52000,0,路北区
20182,6000,196.75,47000,0,古冶区
20183,12000,389.3,40000,0,开平区
20184,8000,174.38,48000,0,丰南区
20185,25000,847.54,150000,0,丰润区
20186,9000,277.57,37000,0,曹妃甸区
20187,5000,176.78,54996,1,滦南县
20188,9600,328.9,65000,0,怀柔区
20189,12000,271.08,119600,0,平谷区
20190,3250,106.01,32000,1,密云区
20191,20000,696.06,90000,0,延庆区
20192,14675,470.98,52000,0,天津市
20193,4200,143.9,14400,0,天津市市辖区
20194,15000,373.92,87282,0,和平区
20195,13225,429.04,64000,0,河东区
20196,2250,51.7,8000,1,河西区
20197,7200,223.28,64000,0,南开区
20198,20000,699.69,54000,0,河北区
20199,6400,194.1,30000,0,红桥区
20200,10000,327.91,114000,0,东丽区
20201,15000,513.91,80000,0,西青区
20202,3700,120.68,117000,0,津南区
20203,3000,104.41,21000,0,北辰区
20204,10000,253.29,30000,0,武清区
20205,7500,163.48,21840,0,宝坻区
20206,2500,83.86,20640,0,滨海新区
20207,15000,398.33,36000,1,宁河区
20208,25000,815.4,55000,1,静海区
20209,6000,202.34,44004,0,蓟州区
20210,9200,223.83,50000,1,河北省
20211,12750,290.5,60000,0,石家庄市
20212,20000,733.02,170000,0,长安区
20213,18000,587.09,120000,0,桥西区
20214,17000,594.74,95000,0,新华区
20215,25000,603.32,92000,0,井陉矿区
20216,22000,530.92,50000,1,裕华区
20217,10000,249.28,65000,0,藁城区
20218,25000,870.07,53000,0,鹿泉区
20219,15000,527.51,72000,0,栾城区
20220,1400,32.44,29500,0,井陉县
20221,10000,225.9,42000,0,正定县
20222,8375,189.19,33120,0,行唐县
20223,20000,688.81,83000,0,灵寿县
20224,6400,194.1,42000,0,高邑县
20225,10000,310.1,32000,0,深泽县
20226,6000,128.58,90000,0,赞皇县
20227,12000,389.3,60000,0,无极县
20228,13000,331.89,58000,0,平山县
20229,20000,655.82,56533,0,元氏县
20230,18000,590.24,57000,0,赵县
20231,9600,241.23,65000,1,辛集市
20232,10000,322.68,29000,0,晋州市
20233,12000,308.79,39900,0,新乐市
20234,10000,255.3,36000,0,唐山市
20235,25000,811.03,150000,0,路南区
20236,12000,261.57,80000,0,路北区
20237,6625,143.19,17946,0,古冶区
20238,4000,130.47,34800,0,开平区
20239,25000,870.07,174996,0,丰南区
20240,8000,248.08,30996,0,丰润区
20241,17050,411.46,55000,1,曹妃甸区
20242,3600,111.03,65000,0,滦南县
20243,8000,259.53,51996,0,怀柔区
20244,8000,268.33,35000,0,平谷区
20245,2400,79.98,16428,0,密云区
20246,20000,451.8,105000,0,延庆区
20247,13000,280.97,84032,0,天津市
20248,20000,678.03,98000,1,天津市市辖区
20249,7000,217.07,56000,0,和平区
20250,12000,374.16,33280,0,河东区
20251,20400,661.81,69996,0,河西区
20252,2500,50.29,44000,0,南开区
20253,12000,277.98,68400,0,河北区
20254,8000,241.28,108000,0,红桥区
20255,12000,419.82,48000,0,东丽区
20256,6000,120.69,49000,0,西青区
20257,4400,149.96,95459,0,津南区
20258,2000,65.24,42900,0,北辰区
20259,10000,351.67,68000,0,武清区
20260,8000,256.76,125000,0,宝坻区
20261,8500,183.72,38000,0,滨海新区
20262,9600,291.14,65000,0,宁河区
20263,25000,847.54,78000,0,静海区
20264,4000,136.33,36000,0,蓟州区
20265,25000,628.2,104004,0,河北省
20266,7000,212.29,42000,0,石家庄市
20267,10000,303.27,60000,0,长安区
20268,5500,171.49,48000,1,桥西区
20269,11800,363.92,40000,0,新华区
20270,2500,77.95,70800,1,井陉矿区
20271,14500,449.65,52828,0,裕华区
20272,6500,201.57,48000,0,藁城区
20273,1000,32.62,43200,0,鹿泉区
20274,6000,180.96,84000,0,栾城区
